Mode,Start_Time,Animal,Unit
0,2025-09-16 02:01:13.819018,1111111170171,3
0,2025-09-16 02:01:27.014364,1111111170171,4
solo2,2025-09-16 02:01:27.016323,0,5
0,2025-09-16 02:06:56.225592,1111111120121,2
0,2025-09-16 02:07:00.636110,1111111120121,1
solo,2025-09-16 02:07:00.637650,0,0
0,2025-09-16 02:54:09.755822,1111111168169,4
0,2025-09-16 02:54:14.755304,1111111168169,3
solo2,2025-09-16 02:54:14.756953,0,5
0,2025-09-16 02:54:49.155683,11111112223,4
reset2,2025-09-16 02:55:49.155628,0,5
0,2025-09-16 03:37:33.207272,1111111140141,2
0,2025-09-16 03:37:38.876113,1111111140141,1
solo,2025-09-16 03:37:38.877799,0,0
0,2025-09-16 04:39:38.156026,1111111170171,3
1,2025-09-16 04:39:42.234288,1111111170171,3
0,2025-09-16 04:39:47.101797,1111111170171,4
solo2,2025-09-16 04:39:47.103504,0,5
0,2025-09-16 04:39:51.750393,1111111170171,4
1,2025-09-16 04:39:55.638119,1111111170171,4
2,2025-09-16 04:39:57.173580,1111111170171,4
3,2025-09-16 04:39:58.580957,1111111170171,4
4,2025-09-16 04:39:59.639702,1111111170171,4
reset2,2025-09-16 04:40:59.639676,0,5
0,2025-09-16 04:43:31.322738,1111111170171,3
1,2025-09-16 04:43:37.456222,1111111170171,3
0,2025-09-16 04:43:44.449772,1111111170171,4
solo2,2025-09-16 04:43:44.451664,0,5
0,2025-09-16 04:43:45.560438,1111111170171,4
1,2025-09-16 04:43:49.635312,1111111170171,4
2,2025-09-16 04:43:55.938498,1111111170171,4
reset2,2025-09-16 04:44:55.938439,0,5
0,2025-09-16 04:45:08.582472,1111111170171,3
0,2025-09-16 04:45:22.642451,1111111170171,4
solo2,2025-09-16 04:45:22.644137,0,5
0,2025-09-16 04:45:25.886388,1111111170171,4
1,2025-09-16 04:45:30.754091,1111111170171,4
reset2,2025-09-16 04:46:30.754035,0,5
0,2025-09-16 04:49:54.592231,1111111170171,3
0,2025-09-16 04:50:07.791486,1111111170171,4
solo2,2025-09-16 04:50:07.793090,0,5
0,2025-09-16 04:50:12.948694,1111111170171,4
reset2,2025-09-16 04:51:12.948632,0,5
0,2025-09-16 05:11:39.637412,1111111170171,4
0,2025-09-16 05:11:58.165465,1111111170171,3
solo2,2025-09-16 05:11:58.167230,0,5
0,2025-09-16 05:12:00.112795,1111111170171,3
1,2025-09-16 05:12:49.653073,1111111170171,3
2,2025-09-16 05:12:50.892892,1111111170171,3
3,2025-09-16 05:12:56.345637,1111110189189,3
0,2025-09-16 05:12:58.101037,1111111170171,4
start Lindzey2,2025-09-16 05:12:58.102635,0,5
