Mode,Start_Time,Animal,Unit
0,2025-12-06 00:09:54.582530,12184178168,4
0,2025-12-06 00:09:57.549898,12184178168,3
OPEN,2025-12-06 00:10:17.550503,0,0
0,2025-12-06 00:11:42.068821,12184255229,4
0,2025-12-06 00:11:44.768986,12184255229,3
solo,2025-12-06 00:11:44.771215,0,0
OPEN,2025-12-06 00:12:04.772420,0,0
0,2025-12-06 00:16:32.345532,12184178168,3
0,2025-12-06 00:16:34.378078,12184178168,4
solo,2025-12-06 00:16:34.379716,0,0
OPEN,2025-12-06 00:16:54.380809,0,0
0,2025-12-06 00:19:43.345440,12184255229,3
0,2025-12-06 00:19:48.286651,12184255229,4
solo,2025-12-06 00:19:48.288975,0,0
OPEN,2025-12-06 00:20:08.289714,0,0
0,2025-12-06 00:22:18.265060,12184255229,4
0,2025-12-06 00:22:20.995661,12184255229,3
solo,2025-12-06 00:22:20.997762,0,0
OPEN,2025-12-06 00:22:40.998876,0,0
0,2025-12-06 00:32:23.260643,12184255229,3
0,2025-12-06 00:32:31.028394,12184255229,4
solo,2025-12-06 00:32:31.030074,0,0
OPEN,2025-12-06 00:32:51.030740,0,0
0,2025-12-06 00:38:54.051079,121856491,4
0,2025-12-06 00:39:01.319256,121856491,3
solo,2025-12-06 00:39:01.322008,0,0
OPEN,2025-12-06 00:39:21.322630,0,0
0,2025-12-06 00:39:49.971627,121858776,4
0,2025-12-06 00:39:51.951467,121858776,3
solo,2025-12-06 00:39:51.953102,0,0
OPEN,2025-12-06 00:40:11.953799,0,0
0,2025-12-06 00:41:26.033456,121856491,3
1,2025-12-06 00:41:27.241672,121856491,3
0,2025-12-06 00:41:30.046261,121856491,4
solo,2025-12-06 00:41:30.048460,0,0
OPEN,2025-12-06 00:41:50.049151,0,0
0,2025-12-06 00:43:15.212804,121858776,3
0,2025-12-06 00:43:17.722252,121858776,4
solo,2025-12-06 00:43:17.724523,0,0
OPEN,2025-12-06 00:43:37.725483,0,0
0,2025-12-06 00:51:50.494422,121856491,4
0,2025-12-06 00:51:54.672402,121856491,3
OPEN,2025-12-06 00:52:14.673271,0,0
0,2025-12-06 01:00:37.611958,121856491,3
0,2025-12-06 01:00:50.379383,121856491,4
solo,2025-12-06 01:00:52.931906,0,0
OPEN,2025-12-06 01:01:12.933162,0,0
0,2025-12-06 01:09:30.298868,121856491,4
0,2025-12-06 01:09:34.420932,121856491,3
OPEN,2025-12-06 01:09:54.421566,0,0
0,2025-12-06 01:27:38.804406,121856491,3
1,2025-12-06 01:27:40.045194,121856491,3
OPEN,2025-12-06 01:28:00.553877,0,0
0,2025-12-06 01:29:04.683595,121856491,4
OPEN,2025-12-06 01:29:25.566046,0,0
0,2025-12-06 01:30:16.281857,121856491,4
1,2025-12-06 01:30:21.508690,121856491,4
OPEN,2025-12-06 01:30:41.506617,0,0
0,2025-12-06 01:31:30.201571,121856491,4
OPEN,2025-12-06 01:31:50.202040,0,0
0,2025-12-06 01:34:03.795084,121856491,4
1,2025-12-06 01:34:12.457777,121856491,4
OPEN,2025-12-06 01:34:32.458253,0,0
0,2025-12-06 01:34:47.105772,121856491,4
1,2025-12-06 01:34:48.113648,121856491,4
OPEN,2025-12-06 01:35:08.114209,0,0
0,2025-12-06 01:37:03.711504,121856491,4
OPEN,2025-12-06 01:37:26.021816,0,0
0,2025-12-06 01:37:30.625056,121856491,4
OPEN,2025-12-06 01:37:50.625617,0,0
0,2025-12-06 01:37:51.962560,12184240234,4
1,2025-12-06 01:37:54.289665,121856491,4
followerB,2025-12-06 01:37:54.291374,0,0
